scale,anchor_p,seed,q_for_audit_only,candidate,is_q_for_audit_only,distance_from_seed,visible_open_index,visible_closed_before,distance_on_lambert_ladder,closed_prefix_on_lambert_ladder
1000000000000000000,999999999999997207,999999999999997219,999999999999997313,999999999999997259,False,40,1,39,False,False
1000000000000000000,999999999999997207,999999999999997219,999999999999997313,999999999999997303,False,84,2,82,False,True
1000000000000000000,999999999999997207,999999999999997219,999999999999997313,999999999999997313,True,94,3,91,True,False
1000000000000000000,999999999999997133,999999999999997169,999999999999997189,999999999999997181,False,12,1,11,False,False
1000000000000000000,999999999999997133,999999999999997169,999999999999997189,999999999999997189,True,20,2,18,False,True
1000000000000000000,999999999999997121,999999999999997123,999999999999997133,999999999999997133,True,10,1,9,True,False
1000000000000000000,999999999999997057,999999999999997069,999999999999997079,999999999999997079,True,10,1,9,True,False
1000000000000000000,999999999999997033,999999999999997049,999999999999997057,999999999999997057,True,8,1,7,False,False
1000000000000000000,999999999999996967,999999999999996973,999999999999997013,999999999999996977,False,4,1,3,False,False
1000000000000000000,999999999999996967,999999999999996973,999999999999997013,999999999999997013,True,40,2,38,False,True
1000000000000000000,999999999999996917,999999999999996929,999999999999996967,999999999999996967,True,38,1,37,True,False
1000000000000000000,999999999999996881,999999999999996887,999999999999996917,999999999999996901,False,14,1,13,True,False
1000000000000000000,999999999999996881,999999999999996887,999999999999996917,999999999999996913,False,26,2,24,True,False
1000000000000000000,999999999999996881,999999999999996887,999999999999996917,999999999999996917,True,30,3,27,True,False
1000000000000000000,999999999999996847,999999999999996851,999999999999996871,999999999999996871,True,20,1,19,False,False
1000000000000000000,999999999999996839,999999999999996841,999999999999996847,999999999999996847,True,6,1,5,True,False
1000000000000000000,999999999999996701,999999999999996739,999999999999996757,999999999999996757,True,18,1,17,True,False
1000000000000000000,999999999999996659,999999999999996661,999999999999996673,999999999999996673,True,12,1,11,False,False
1000000000000000000,999999999999996553,999999999999996559,999999999999996647,999999999999996623,False,64,1,63,False,False
1000000000000000000,999999999999996553,999999999999996559,999999999999996647,999999999999996641,False,82,2,80,True,False
1000000000000000000,999999999999996553,999999999999996559,999999999999996647,999999999999996647,True,88,3,85,False,False
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996481,False,8,1,7,False,False
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996487,False,14,2,12,True,False
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996491,False,18,3,15,True,False
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996493,False,20,4,16,False,False
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996509,False,36,5,31,False,False
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996533,False,60,6,54,False,True
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996547,False,74,7,67,True,False
1000000000000000000,999999999999996467,999999999999996473,999999999999996553,999999999999996553,True,80,8,72,False,False
1000000000000000000,999999999999996409,999999999999996431,999999999999996461,999999999999996433,False,2,1,1,True,False
1000000000000000000,999999999999996409,999999999999996431,999999999999996461,999999999999996451,False,20,2,18,False,True
1000000000000000000,999999999999996409,999999999999996431,999999999999996461,999999999999996461,True,30,3,27,True,False
1000000000000000000,999999999999996361,999999999999996371,999999999999996383,999999999999996383,True,12,1,11,False,False
1000000000000000000,999999999999996337,999999999999996349,999999999999996353,999999999999996353,True,4,1,3,False,False
1000000000000000000,999999999999996263,999999999999996269,999999999999996329,999999999999996287,False,18,1,17,True,False
1000000000000000000,999999999999996263,999999999999996269,999999999999996329,999999999999996329,True,60,2,58,False,True
1000000000000000000,999999999999996251,999999999999996257,999999999999996263,999999999999996263,True,6,1,5,True,False
1000000000000000000,999999999999996209,999999999999996223,999999999999996251,999999999999996227,False,4,1,3,False,False
1000000000000000000,999999999999996209,999999999999996223,999999999999996251,999999999999996239,False,16,2,14,False,True
1000000000000000000,999999999999996209,999999999999996223,999999999999996251,999999999999996251,True,28,3,25,False,False
1000000000000000000,999999999999996119,999999999999996133,999999999999996209,999999999999996139,False,6,1,5,True,False
1000000000000000000,999999999999996119,999999999999996133,999999999999996209,999999999999996181,False,48,2,46,False,True
1000000000000000000,999999999999996119,999999999999996133,999999999999996209,999999999999996209,True,76,3,73,False,False
1000000000000000000,999999999999995947,999999999999995957,999999999999995963,999999999999995963,True,6,1,5,True,False
1000000000000000000,999999999999995809,999999999999995831,999999999999995833,999999999999995833,True,2,1,1,True,False
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995773,False,24,1,23,False,False
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995777,False,28,2,26,False,True
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995783,True,34,3,31,True,False
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995737,True,18,1,17,True,False
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995681,True,4,1,3,False,False
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995611,False,2,1,1,True,False
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995623,False,14,2,12,True,False
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995639,False,30,3,27,True,False
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995647,False,38,4,34,True,True
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995651,False,42,5,37,True,False
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995663,False,54,6,48,True,False
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995671,True,62,7,55,True,False
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995573,True,4,1,3,False,False
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995549,True,6,1,5,True,False
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995503,False,42,1,41,True,False
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995509,False,48,2,46,False,True
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995513,True,52,3,49,False,False
1000000000000000000,999999999999995341,999999999999995387,999999999999995419,999999999999995399,False,12,1,11,False,False
1000000000000000000,999999999999995341,999999999999995387,999999999999995419,999999999999995419,True,32,2,30,False,True
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,999999999999995329,False,56,1,55,False,False
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,999999999999995333,True,60,2,58,False,True
1000000000000000000,999999999999995231,999999999999995237,999999999999995261,999999999999995261,True,24,1,23,False,False
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995179,False,2,1,1,True,False
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995221,False,44,2,42,False,True
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995227,False,50,3,47,True,False
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995231,True,54,4,50,True,True
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995147,False,4,1,3,False,False
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995149,True,6,2,4,True,False
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995117,False,30,1,29,True,False
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995119,False,32,2,30,False,True
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995129,False,42,3,39,True,False
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995131,True,44,4,40,False,False
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,999999999999994871,False,18,1,17,True,False
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,999999999999994897,True,44,2,42,False,True
1000000000000000000,999999999999994837,999999999999994841,999999999999994843,999999999999994843,True,2,1,1,True,False
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994769,False,30,1,29,True,False
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994771,False,32,2,30,False,True
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994789,False,50,3,47,True,False
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994801,False,62,4,58,True,True
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994811,False,72,5,67,False,False
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994823,True,84,6,78,False,True
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994663,False,2,1,1,True,False
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994667,False,6,2,4,True,False
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994727,True,66,3,63,True,False
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994589,False,12,1,11,False,False
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994607,False,30,2,28,True,False
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994619,True,42,3,39,True,False
1000000000000000000,999999999999994481,999999999999994507,999999999999994561,999999999999994561,True,54,1,53,True,False
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994387,False,14,1,13,True,False
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994391,False,18,2,16,True,False
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994439,False,66,3,63,True,False
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994463,False,90,4,86,True,True
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994481,True,108,5,103,False,False
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994351,True,2,1,1,True,False
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994321,False,8,1,7,False,False
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994339,True,26,2,24,True,False
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994237,True,18,1,17,True,False
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994211,True,12,1,11,False,False
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994183,False,20,1,19,False,False
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994193,True,30,2,28,True,False
1000000000000000000,999999999999994073,999999999999994093,999999999999994111,999999999999994111,True,18,1,17,True,False
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994013,False,16,1,15,False,False
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994043,False,46,2,44,True,False
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994051,False,54,3,51,True,False
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994061,False,64,4,60,False,False
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994067,False,70,5,65,True,False
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994073,True,76,6,70,False,True
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,999999999999993749,False,30,1,29,True,False
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,999999999999993779,True,60,2,58,False,True
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993659,False,10,1,9,True,False
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993677,False,28,2,26,False,True
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993679,True,30,3,27,True,False
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993617,False,4,1,3,False,False
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993623,False,10,2,8,True,False
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993631,False,18,3,15,True,False
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993647,True,34,4,30,True,True
1000000000000000000,999999999999993281,999999999999993283,999999999999993341,999999999999993341,True,58,1,57,True,False
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993277,False,6,1,5,True,False
1000000000000000000,999999999999993269,999999999999993271,999999999999993281,999999999999993281,True,10,2,8,True,False
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993247,False,14,1,13,True,False
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993259,False,26,2,24,True,False
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993263,False,30,3,27,True,False
1000000000000000000,999999999999993173,999999999999993233,999999999999993269,999999999999993269,True,36,4,32,False,False
1000000000000000000,999999999999993103,999999999999993119,999999999999993173,999999999999993173,True,54,1,53,True,False
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993029,False,6,1,5,True,False
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993037,False,14,2,12,True,False
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993053,False,30,3,27,True,False
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993061,False,38,4,34,True,True
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993071,False,48,5,43,False,False
1000000000000000000,999999999999993019,999999999999993023,999999999999993077,999999999999993077,True,54,6,48,True,False
1000000000000000000,999999999999992939,999999999999992989,999999999999993011,999999999999993011,True,22,1,21,True,False
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999992923,False,2,1,1,True,False
1000000000000000000,999999999999992917,999999999999992921,999999999999992939,999999999999992939,True,18,2,16,True,False
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992657,False,10,1,9,True,False
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992659,False,12,2,10,False,True
1000000000000000000,999999999999992617,999999999999992647,999999999999992681,999999999999992681,True,34,3,31,True,False
1000000000000000000,999999999999992603,999999999999992611,999999999999992617,999999999999992617,True,6,1,5,True,False
1000000000000000000,999999999999992581,999999999999992587,999999999999992603,999999999999992603,True,16,1,15,False,False
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992531,False,24,1,23,False,False
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992533,False,26,2,24,True,False
1000000000000000000,999999999999992503,999999999999992507,999999999999992543,999999999999992543,True,36,3,33,False,False
1000000000000000000,999999999999992473,999999999999992489,999999999999992503,999999999999992503,True,14,1,13,True,False
1000000000000000000,999999999999992417,999999999999992419,999999999999992449,999999999999992449,True,30,1,29,True,False
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992363,False,6,1,5,True,False
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992393,False,36,2,34,False,True
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992413,False,56,3,53,False,False
1000000000000000000,999999999999992333,999999999999992357,999999999999992417,999999999999992417,True,60,4,56,False,False
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,999999999999992269,False,8,1,7,False,False
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,999999999999992279,False,18,2,16,True,False
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,999999999999992291,False,30,3,27,True,False
1000000000000000000,999999999999992219,999999999999992261,999999999999992293,999999999999992293,True,32,4,28,False,False
1000000000000000000,999999999999992177,999999999999992203,999999999999992207,999999999999992207,True,4,1,3,False,False
1000000000000000000,999999999999992141,999999999999992161,999999999999992177,999999999999992177,True,16,1,15,False,False
1000000000000000000,999999999999992099,999999999999992111,999999999999992141,999999999999992129,False,18,1,17,True,False
1000000000000000000,999999999999992099,999999999999992111,999999999999992141,999999999999992141,True,30,2,28,True,False
1000000000000000000,999999999999992053,999999999999992077,999999999999992099,999999999999992099,True,22,1,21,True,False
1000000000000000000,999999999999991997,999999999999992021,999999999999992053,999999999999992053,True,32,1,31,False,False
1000000000000000000,999999999999991847,999999999999991891,999999999999991967,999999999999991931,False,40,1,39,False,False
1000000000000000000,999999999999991847,999999999999991891,999999999999991967,999999999999991967,True,76,2,74,False,True
1000000000000000000,999999999999991841,999999999999991843,999999999999991847,999999999999991847,True,4,1,3,False,False
1000000000000000000,999999999999991813,999999999999991831,999999999999991841,999999999999991841,True,10,1,9,True,False
1000000000000000000,999999999999991769,999999999999991789,999999999999991813,999999999999991811,False,22,1,21,True,False
1000000000000000000,999999999999991769,999999999999991789,999999999999991813,999999999999991813,True,24,2,22,False,True
1000000000000000000,999999999999991657,999999999999991699,999999999999991717,999999999999991703,False,4,1,3,False,False
1000000000000000000,999999999999991657,999999999999991699,999999999999991717,999999999999991717,True,18,2,16,True,False
1000000000000000000,999999999999991597,999999999999991633,999999999999991657,999999999999991657,True,24,1,23,False,False
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,999999999999991567,False,54,1,53,True,False
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,999999999999991577,False,64,2,62,False,True
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,999999999999991583,False,70,3,67,True,False
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,999999999999991589,False,76,4,72,False,False
1000000000000000000,999999999999991511,999999999999991513,999999999999991597,999999999999991597,True,84,5,79,False,False
1000000000000000000,999999999999991493,999999999999991499,999999999999991511,999999999999991511,True,12,1,11,False,False
1000000000000000000,999999999999991423,999999999999991433,999999999999991493,999999999999991493,True,60,1,59,False,False
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,999999999999991303,False,30,1,29,True,False
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,999999999999991337,False,64,2,62,False,True
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,999999999999991387,False,114,3,111,True,False
1000000000000000000,999999999999991271,999999999999991273,999999999999991391,999999999999991391,True,118,4,114,True,True
1000000000000000000,999999999999991223,999999999999991241,999999999999991271,999999999999991261,False,20,1,19,False,False
1000000000000000000,999999999999991223,999999999999991241,999999999999991271,999999999999991271,True,30,2,28,True,False
1000000000000000000,999999999999991189,999999999999991201,999999999999991223,999999999999991217,False,16,1,15,False,False
1000000000000000000,999999999999991189,999999999999991201,999999999999991223,999999999999991223,True,22,2,20,True,False
1000000000000000000,999999999999991099,999999999999991139,999999999999991153,999999999999991147,False,8,1,7,False,False
1000000000000000000,999999999999991099,999999999999991139,999999999999991153,999999999999991153,True,14,2,12,True,False
1000000000000000000,999999999999991079,999999999999991091,999999999999991099,999999999999991097,False,6,1,5,True,False
1000000000000000000,999999999999991079,999999999999991091,999999999999991099,999999999999991099,True,8,2,6,False,True
1000000000000000000,999999999999991037,999999999999991051,999999999999991079,999999999999991057,False,6,1,5,True,False
1000000000000000000,999999999999991037,999999999999991051,999999999999991079,999999999999991061,False,10,2,8,True,False
1000000000000000000,999999999999991037,999999999999991051,999999999999991079,999999999999991079,True,28,3,25,False,False
1000000000000000000,999999999999990961,999999999999990967,999999999999991037,999999999999991027,False,60,1,59,False,False
1000000000000000000,999999999999990961,999999999999990967,999999999999991037,999999999999991037,True,70,2,68,True,False
1000000000000000000,999999999999990877,999999999999990881,999999999999990961,999999999999990937,False,56,1,55,False,False
1000000000000000000,999999999999990877,999999999999990881,999999999999990961,999999999999990959,False,78,2,76,True,False
1000000000000000000,999999999999990877,999999999999990881,999999999999990961,999999999999990961,True,80,3,77,False,False
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,999999999999990757,False,18,1,17,True,False
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,999999999999990763,False,24,2,22,False,True
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,999999999999990779,False,40,3,37,False,False
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,999999999999990799,False,60,4,56,False,False
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,999999999999990817,False,78,5,73,True,False
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,999999999999990827,False,88,6,82,False,True
1000000000000000000,999999999999990713,999999999999990739,999999999999990833,999999999999990833,True,94,7,87,True,False
1000000000000000000,999999999999990593,999999999999990617,999999999999990623,999999999999990623,True,6,1,5,True,False
1000000000000000000,999999999999990551,999999999999990553,999999999999990593,999999999999990571,False,18,1,17,True,False
1000000000000000000,999999999999990551,999999999999990553,999999999999990593,999999999999990589,False,36,2,34,False,True
1000000000000000000,999999999999990551,999999999999990553,999999999999990593,999999999999990593,True,40,3,37,False,False
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,999999999999990361,False,2,1,1,True,False
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,999999999999990373,False,14,2,12,True,False
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,999999999999990383,False,24,3,21,False,False
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,999999999999990391,False,32,4,28,False,False
1000000000000000000,999999999999990323,999999999999990359,999999999999990401,999999999999990401,True,42,5,37,True,False
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990229,False,12,1,11,False,False
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990247,False,30,2,28,True,False
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990277,False,60,3,57,False,False
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990287,False,70,4,66,True,True
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990293,False,76,5,71,False,False
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990299,False,82,6,76,True,False
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990313,False,96,7,89,False,False
1000000000000000000,999999999999990203,999999999999990217,999999999999990323,999999999999990323,True,106,8,98,True,True
1000000000000000000,999999999999990151,999999999999990163,999999999999990169,999999999999990169,True,6,1,5,True,False
1000000000000000000,999999999999990113,999999999999990133,999999999999990151,999999999999990151,True,18,1,17,True,False
1000000000000000000,999999999999990071,999999999999990097,999999999999990107,999999999999990107,True,10,1,9,True,False
1000000000000000000,999999999999989969,999999999999989983,999999999999989999,999999999999989999,True,16,1,15,False,False
1000000000000000000,999999999999989951,999999999999989957,999999999999989969,999999999999989969,True,12,1,11,False,False
1000000000000000000,999999999999989893,999999999999989927,999999999999989951,999999999999989951,True,24,1,23,False,False
1000000000000000000,999999999999989867,999999999999989881,999999999999989893,999999999999989893,True,12,1,11,False,False
1000000000000000000,999999999999989759,999999999999989789,999999999999989801,999999999999989797,False,8,1,7,False,False
1000000000000000000,999999999999989759,999999999999989789,999999999999989801,999999999999989801,True,12,2,10,False,True
